156 	 1 	 77500001 	 78000000
157 	 1 	 78000001 	 78500000
158 	 1 	 78500001 	 79000000
159 	 1 	 79000001 	 79500000
160 	 1 	 79500001 	 80000000
161 	 1 	 80000001 	 80500000
162 	 1 	 80500001 	 81000000
163 	 1 	 81000001 	 81500000
164 	 1 	 81500001 	 82000000
165 	 1 	 82000001 	 82500000
166 	 1 	 82500001 	 83000000
167 	 1 	 83000001 	 83500000
168 	 1 	 83500001 	 84000000
169 	 1 	 84000001 	 84500000
170 	 1 	 84500001 	 85000000
171 	 1 	 85000001 	 85500000
172 	 1 	 85500001 	 86000000
173 	 1 	 86000001 	 86500000
174 	 1 	 86500001 	 87000000
175 	 1 	 87000001 	 87500000
176 	 1 	 87500001 	 88000000
177 	 1 	 88000001 	 88500000
178 	 1 	 88500001 	 89000000
179 	 1 	 89000001 	 89500000
180 	 1 	 89500001 	 90000000
181 	 1 	 90000001 	 90500000
182 	 1 	 90500001 	 91000000
183 	 1 	 91000001 	 91500000
184 	 1 	 91500001 	 92000000
185 	 1 	 92000001 	 92500000
186 	 1 	 92500001 	 93000000
187 	 1 	 93000001 	 93500000
188 	 1 	 93500001 	 94000000
189 	 1 	 94000001 	 94500000
190 	 1 	 94500001 	 95000000
191 	 1 	 95000001 	 95500000
192 	 1 	 95500001 	 96000000
193 	 1 	 96000001 	 96500000
194 	 1 	 96500001 	 97000000
195 	 1 	 97000001 	 97500000
196 	 1 	 97500001 	 98000000
197 	 1 	 98000001 	 98500000
198 	 1 	 98500001 	 99000000
199 	 1 	 99000001 	 99500000
200 	 1 	 99500001 	 100000000
201 	 1 	 100000001 	 100500000
202 	 1 	 100500001 	 101000000
203 	 1 	 101000001 	 101500000
204 	 1 	 101500001 	 102000000
205 	 1 	 102000001 	 102500000
206 	 1 	 102500001 	 103000000
207 	 1 	 103000001 	 103500000
208 	 1 	 103500001 	 104000000
209 	 1 	 104000001 	 104500000
210 	 1 	 104500001 	 105000000
211 	 1 	 105000001 	 105500000
212 	 1 	 105500001 	 106000000
213 	 1 	 106000001 	 106500000
214 	 1 	 106500001 	 107000000
215 	 1 	 107000001 	 107500000
216 	 1 	 107500001 	 108000000
